Sample     Label        p(atk)   Status     Verdict
46714      ?            0.7622   ATTACK     [??] No label
46715      attack       0.7621   ATTACK     [TP] Correct
46716      ?            0.7620   ATTACK     [??] No label
46717      attack       0.7621   ATTACK     [TP] Correct
46718      ?            0.7622   ATTACK     [??] No label
46719      attack       0.7623   ATTACK     [TP] Correct
46720      ?            0.7624   ATTACK     [??] No label
46721      attack       0.7624   ATTACK     [TP] Correct
46722      ?            0.7624   ATTACK     [??] No label
46723      attack       0.7623   ATTACK     [TP] Correct
46724      ?            0.7622   ATTACK     [??] No label
46725      attack       0.7623   ATTACK     [TP] Correct
46726      ?            0.7624   ATTACK     [??] No label
46727      attack       0.7622   ATTACK     [TP] Correct
46728      ?            0.7620   ATTACK     [??] No label
46729      attack       0.7620   ATTACK     [TP] Correct
46730      ?            0.7619   ATTACK     [??] No label
46731      attack       0.7619   ATTACK     [TP] Correct
46732      ?            0.7540   ATTACK     [??] No label
46733      attack       0.7561   ATTACK     [TP] Correct
46734      ?            0.7388   ATTACK     [??] No label
46735      attack       0.7427   ATTACK     [TP] Correct
46736      ?            0.7402   ATTACK     [??] No label
46737      attack       0.7407   ATTACK     [TP] Correct
46738      ?            0.7384   ATTACK     [??] No label
46739      attack       0.7387   ATTACK     [TP] Correct
46740      ?            0.7366   ATTACK     [??] No label
46741      attack       0.7369   ATTACK     [TP] Correct
46742      ?            0.7397   ATTACK     [??] No label
46743      attack       0.7377   ATTACK     [TP] Correct
46744      ?            0.7513   ATTACK     [??] No label
46745      attack       0.7478   ATTACK     [TP] Correct
46746      ?            0.7481   ATTACK     [??] No label
46747      attack       0.7479   ATTACK     [TP] Correct
46748      ?            0.7480   ATTACK     [??] No label
46749      attack       0.7480   ATTACK     [TP] Correct
46750      ?            0.7479   ATTACK     [??] No label
46751      attack       0.7479   ATTACK     [TP] Correct
46752      ?            0.7476   ATTACK     [??] No label
46753      attack       0.7478   ATTACK     [TP] Correct
46754      ?            0.7479   ATTACK     [??] No label
46755      attack       0.7478   ATTACK     [TP] Correct
46756      ?            0.7479   ATTACK     [??] No label
46757      attack       0.7479   ATTACK     [TP] Correct
46758      ?            0.7481   ATTACK     [??] No label
46759      attack       0.7480   ATTACK     [TP] Correct
46760      ?            0.7484   ATTACK     [??] No label
46761      attack       0.7482   ATTACK     [TP] Correct
46762      ?            0.7487   ATTACK     [??] No label
46763      attack       0.7485   ATTACK     [TP] Correct
46764      ?            0.7488   ATTACK     [??] No label
46765      attack       0.7486   ATTACK     [TP] Correct
46766      ?            0.7486   ATTACK     [??] No label
46767      attack       0.7487   ATTACK     [TP] Correct
46768      ?            0.7489   ATTACK     [??] No label
46769      attack       0.7488   ATTACK     [TP] Correct
46770      ?            0.7486   ATTACK     [??] No label
46771      attack       0.7487   ATTACK     [TP] Correct
46772      ?            0.7487   ATTACK     [??] No label
46773      attack       0.7486   ATTACK     [TP] Correct
46774      ?            0.7485   ATTACK     [??] No label
46775      attack       0.7486   ATTACK     [TP] Correct
46776      ?            0.7487   ATTACK     [??] No label
46777      attack       0.7486   ATTACK     [TP] Correct
46778      ?            0.7486   ATTACK     [??] No label
46779      attack       0.7486   ATTACK     [TP] Correct
46780      ?            0.7488   ATTACK     [??] No label
46781      attack       0.7487   ATTACK     [TP] Correct
46782      ?            0.7487   ATTACK     [??] No label
46783      attack       0.7488   ATTACK     [TP] Correct
46784      ?            0.7490   ATTACK     [??] No label
46785      attack       0.7490   ATTACK     [TP] Correct
46786      ?            0.7489   ATTACK     [??] No label
46787      attack       0.7489   ATTACK     [TP] Correct
46788      ?            0.7489   ATTACK     [??] No label
46789      attack       0.7489   ATTACK     [TP] Correct
46790      ?            0.7488   ATTACK     [??] No label
46791      attack       0.7488   ATTACK     [TP] Correct
46792      ?            0.7487   ATTACK     [??] No label
46793      attack       0.7487   ATTACK     [TP] Correct
46794      ?            0.7485   ATTACK     [??] No label
46795      attack       0.7485   ATTACK     [TP] Correct
46796      ?            0.7485   ATTACK     [??] No label
46797      attack       0.7485   ATTACK     [TP] Correct
46798      ?            0.7484   ATTACK     [??] No label
46799      attack       0.7484   ATTACK     [TP] Correct
46800      ?            0.7484   ATTACK     [??] No label
46801      attack       0.7485   ATTACK     [TP] Correct
46802      ?            0.7485   ATTACK     [??] No label
46803      attack       0.7485   ATTACK     [TP] Correct
46804      ?            0.7487   ATTACK     [??] No label
46805      attack       0.7487   ATTACK     [TP] Correct
46806      ?            0.7488   ATTACK     [??] No label
46807      attack       0.7488   ATTACK     [TP] Correct
46808      ?            0.7488   ATTACK     [??] No label
46809      attack       0.7489   ATTACK     [TP] Correct
46810      ?            0.7488   ATTACK     [??] No label
46811      attack       0.7488   ATTACK     [TP] Correct
46812      ?            0.7487   ATTACK     [??] No label
46813      attack       0.7488   ATTACK     [TP] Correct
46814      ?            0.7488   ATTACK     [??] No label
46815      attack       0.7486   ATTACK     [TP] Correct
46816      ?            0.7486   ATTACK     [??] No label
46817      attack       0.7486   ATTACK     [TP] Correct
46818      ?            0.7486   ATTACK     [??] No label
46819      attack       0.7485   ATTACK     [TP] Correct
46820      ?            0.7486   ATTACK     [??] No label
46821      attack       0.7486   ATTACK     [TP] Correct
46822      ?            0.7487   ATTACK     [??] No label
46823      attack       0.7487   ATTACK     [TP] Correct
46824      ?            0.7487   ATTACK     [??] No label
46825      attack       0.7487   ATTACK     [TP] Correct
46826      ?            0.7488   ATTACK     [??] No label
46827      attack       0.7488   ATTACK     [TP] Correct
46828      ?            0.7489   ATTACK     [??] No label
46829      attack       0.7488   ATTACK     [TP] Correct
46830      ?            0.7487   ATTACK     [??] No label
46831      attack       0.6945   ATTACK     [TP] Correct
46832      ?            0.6386   ATTACK     [??] No label
46833      attack       0.6352   ATTACK     [TP] Correct
46834      ?            0.5823   ATTACK     [??] No label
46835      attack       0.6107   ATTACK     [TP] Correct
46836      ?            0.5491   ATTACK     [??] No label
46837      attack       0.5933   ATTACK     [TP] Correct
46838      ?            0.5357   ATTACK     [??] No label
46839      attack       0.5491   ATTACK     [TP] Correct
46840      ?            0.5414   ATTACK     [??] No label
46841      attack       0.6432   ATTACK     [TP] Correct
46842      ?            0.5839   ATTACK     [??] No label
46843      attack       0.6451   ATTACK     [TP] Correct
46844      ?            0.5993   ATTACK     [??] No label
46845      attack       0.6583   ATTACK     [TP] Correct
46846      ?            0.6269   ATTACK     [??] No label
46847      attack       0.6688   ATTACK     [TP] Correct
46848      ?            0.6730   ATTACK     [??] No label
46849      attack       0.6873   ATTACK     [TP] Correct
46850      ?            0.7598   ATTACK     [??] No label
46851      attack       0.7474   ATTACK     [TP] Correct
46852      ?            0.7483   ATTACK     [??] No label
46853      attack       0.7480   ATTACK     [TP] Correct
46854      ?            0.7485   ATTACK     [??] No label
46855      attack       0.7482   ATTACK     [TP] Correct
46856      ?            0.7484   ATTACK     [??] No label
46857      attack       0.7484   ATTACK     [TP] Correct
46858      ?            0.7487   ATTACK     [??] No label
46859      attack       0.7485   ATTACK     [TP] Correct
46860      ?            0.7486   ATTACK     [??] No label
46861      attack       0.7487   ATTACK     [TP] Correct
46862      ?            0.7486   ATTACK     [??] No label
46863      attack       0.7486   ATTACK     [TP] Correct
46864      ?            0.7485   ATTACK     [??] No label
46865      attack       0.7486   ATTACK     [TP] Correct
46866      ?            0.7486   ATTACK     [??] No label
46867      attack       0.7485   ATTACK     [TP] Correct
46868      ?            0.7484   ATTACK     [??] No label
46869      attack       0.7484   ATTACK     [TP] Correct
46870      ?            0.7484   ATTACK     [??] No label
46871      attack       0.7484   ATTACK     [TP] Correct
46872      ?            0.7485   ATTACK     [??] No label
46873      attack       0.7484   ATTACK     [TP] Correct
46874      ?            0.7484   ATTACK     [??] No label
46875      attack       0.7485   ATTACK     [TP] Correct
46876      ?            0.7485   ATTACK     [??] No label
46877      attack       0.7484   ATTACK     [TP] Correct
46878      ?            0.7486   ATTACK     [??] No label
46879      attack       0.7486   ATTACK     [TP] Correct
46880      ?            0.7487   ATTACK     [??] No label
46881      attack       0.7486   ATTACK     [TP] Correct
46882      ?            0.7403   ATTACK     [??] No label
46883      attack       0.7435   ATTACK     [TP] Correct
46884      ?            0.7459   ATTACK     [??] No label
46885      attack       0.7455   ATTACK     [TP] Correct
46886      ?            0.7478   ATTACK     [??] No label
46887      attack       0.7476   ATTACK     [TP] Correct
46888      ?            0.7500   ATTACK     [??] No label
46889      attack       0.7498   ATTACK     [TP] Correct
46890      ?            0.7525   ATTACK     [??] No label
46891      attack       0.7523   ATTACK     [TP] Correct
46892      ?            0.7651   ATTACK     [??] No label
46893      attack       0.7618   ATTACK     [TP] Correct
46894      ?            0.7619   ATTACK     [??] No label
46895      attack       0.7619   ATTACK     [TP] Correct
46896      ?            0.7619   ATTACK     [??] No label
46897      attack       0.7619   ATTACK     [TP] Correct
46898      ?            0.7620   ATTACK     [??] No label
46899      attack       0.7619   ATTACK     [TP] Correct
46900      ?            0.7619   ATTACK     [??] No label
46901      attack       0.7618   ATTACK     [TP] Correct
46902      ?            0.7522   ATTACK     [??] No label
46903      attack       0.7548   ATTACK     [TP] Correct
46904      ?            0.7546   ATTACK     [??] No label
46905      attack       0.7546   ATTACK     [TP] Correct
46906      ?            0.7545   ATTACK     [??] No label
46907      attack       0.7545   ATTACK     [TP] Correct
46908      ?            0.7543   ATTACK     [??] No label
46909      attack       0.7544   ATTACK     [TP] Correct
46910      ?            0.7543   ATTACK     [??] No label
46911      attack       0.7543   ATTACK     [TP] Correct
46912      ?            0.7637   ATTACK     [??] No label
46913      attack       0.7612   ATTACK     [TP] Correct
46914      ?            0.7615   ATTACK     [??] No label
